session_id,nrpess,dt_jornada,ponto_entrada,tempo_tela_segundos
sess_018132,nrpess_001714,2026-08-17 22:23:06.760203,atalho_direto,97.4391206437576
sess_018133,nrpess_024833,2026-08-20 22:06:13.605687,campo_unico,78.79559868331037
sess_018134,nrpess_014571,2026-08-08 05:11:38.481289,campo_unico,53.312368202626544
sess_018135,nrpess_001989,2026-08-21 12:29:20.840248,camera_scanner,49.08859354731391
sess_018136,nrpess_020919,2026-08-10 10:34:13.788633,atalho_direto,50.194896024586804
sess_018137,nrpess_012586,2026-08-04 15:41:09.930705,camera_scanner,58.697335749527674
sess_018138,nrpess_016086,2026-08-07 01:37:54.836105,campo_unico,23.838617615865573
sess_018139,nrpess_009464,2026-08-23 13:29:24.943577,atalho_direto,55.43042265600318
sess_018140,nrpess_009629,2026-08-05 15:53:46.220656,campo_unico,25.636197910364302
sess_018141,nrpess_001488,2026-08-09 02:07:41.021444,atalho_direto,37.856443589223
sess_018142,nrpess_020904,2026-08-11 05:48:34.173154,camera_scanner,42.675427539972425
sess_018143,nrpess_014376,2026-08-04 12:21:23.280084,atalho_direto,41.27540486985755
sess_018144,nrpess_020554,2026-08-18 03:13:20.915009,camera_scanner,41.253927499588265
sess_018145,nrpess_005996,2026-08-09 10:20:46.995910,campo_unico,52.44606471806427
sess_018146,nrpess_017981,2026-08-03 13:21:40.345454,atalho_direto,40.90621265666126
sess_018147,nrpess_016517,2026-08-17 16:53:03.444114,campo_unico,76.4997914771552
sess_018148,nrpess_007047,2026-08-24 00:35:18.219847,camera_scanner,75.66574662435377
sess_018149,nrpess_022751,2026-08-21 09:32:01.882898,atalho_direto,55.56319423908651
sess_018150,nrpess_004880,2026-08-23 08:09:45.651575,camera_scanner,58.56505992636036
sess_018151,nrpess_012400,2026-08-02 17:56:56.904864,campo_unico,15.826472820795232
sess_018152,nrpess_021666,2026-08-16 07:35:35.819055,atalho_direto,39.89997366037701
sess_018153,nrpess_004496,2026-08-06 06:47:25.932894,camera_scanner,30.585178097629523
sess_018154,nrpess_024546,2026-08-09 08:43:13.525356,campo_unico,62.15428095361753
sess_018155,nrpess_008132,2026-08-20 17:16:14.078714,atalho_direto,5.0
sess_018156,nrpess_011495,2026-08-19 03:46:45.643680,campo_unico,25.48457090853397
sess_018157,nrpess_011191,2026-08-16 20:59:08.290784,camera_scanner,60.590836703387865
sess_018158,nrpess_008986,2026-08-08 13:52:09.640523,atalho_direto,21.220383569313036
sess_018159,nrpess_016508,2026-08-16 14:41:51.440186,campo_unico,52.22454163010305
sess_018160,nrpess_009484,2026-08-19 13:39:30.150633,atalho_direto,79.49959306569393
sess_018161,nrpess_010678,2026-08-13 10:17:18.922986,camera_scanner,40.79443892946609
sess_018162,nrpess_001241,2026-08-22 00:05:27.300932,camera_scanner,61.89368164309608
sess_018163,nrpess_020511,2026-08-13 23:38:11.281213,camera_scanner,41.97142328487353
sess_018164,nrpess_024380,2026-08-21 14:44:16.824276,campo_unico,44.98141438418409
sess_018165,nrpess_008773,2026-08-09 17:06:13.558240,atalho_direto,32.38188974289845
sess_018166,nrpess_007381,2026-08-05 16:35:57.040610,campo_unico,49.317172025942995
sess_018167,nrpess_006935,2026-08-09 23:39:07.508039,campo_unico,37.2484856680246
sess_018168,nrpess_020445,2026-08-05 06:18:47.196380,campo_unico,78.6249110730765
sess_018169,nrpess_023868,2026-08-15 09:12:30.999680,campo_unico,83.45403604240636
sess_018170,nrpess_004487,2026-08-10 21:57:07.722062,atalho_direto,23.541025204219004
sess_018171,nrpess_019417,2026-08-15 12:56:10.610236,atalho_direto,45.10181258139138
sess_018172,nrpess_017771,2026-08-23 08:15:17.708816,campo_unico,67.57933596366217
sess_018173,nrpess_006333,2026-08-09 00:58:47.377811,camera_scanner,18.108444925633734
sess_018174,nrpess_015107,2026-08-20 21:12:29.170824,camera_scanner,49.86625170386015
sess_018175,nrpess_004875,2026-08-23 18:55:58.361959,atalho_direto,60.479548341031105
sess_018176,nrpess_023611,2026-08-03 08:18:37.733175,campo_unico,38.884669811539666
sess_018177,nrpess_013329,2026-08-08 23:06:16.033485,camera_scanner,48.53422349676306
sess_018178,nrpess_020432,2026-08-11 23:15:14.495308,campo_unico,45.5762627822202
sess_018179,nrpess_023799,2026-08-17 06:17:59.373446,atalho_direto,33.48496703137698
sess_018180,nrpess_007113,2026-08-23 07:18:39.839132,camera_scanner,38.905038371391406
sess_018181,nrpess_022482,2026-08-10 10:20:34.924150,campo_unico,57.813731813361
sess_018182,nrpess_005822,2026-08-13 15:39:05.053913,camera_scanner,50.24611087694694
sess_018183,nrpess_022296,2026-08-03 11:29:47.466226,camera_scanner,59.38173097443817
sess_018184,nrpess_009828,2026-08-07 14:34:04.255169,atalho_direto,62.55390019894659
sess_018185,nrpess_012011,2026-08-06 20:33:33.375921,atalho_direto,36.94707996119584
sess_018186,nrpess_022602,2026-08-16 21:18:17.028418,camera_scanner,39.672157784918326
sess_018187,nrpess_016164,2026-08-06 07:16:46.779694,campo_unico,10.47307080355656
sess_018188,nrpess_023497,2026-08-20 08:20:35.232309,camera_scanner,49.16897184016687
sess_018189,nrpess_023349,2026-08-22 18:19:00.190237,atalho_direto,27.216897915899963
sess_018190,nrpess_000283,2026-08-15 23:08:26.342096,atalho_direto,54.50681100174039
sess_018191,nrpess_007038,2026-08-17 08:08:11.000969,campo_unico,50.159830131018296
sess_018192,nrpess_019067,2026-08-12 13:12:35.320342,camera_scanner,59.18894195971998
sess_018193,nrpess_024369,2026-08-05 04:07:53.537808,camera_scanner,40.348782414394506
sess_018194,nrpess_016190,2026-08-17 23:35:31.681646,atalho_direto,69.20192379631467
sess_018195,nrpess_020920,2026-08-08 14:09:23.591877,campo_unico,44.53824780999306
sess_018196,nrpess_009140,2026-08-18 11:17:04.620305,campo_unico,66.53892053530069
sess_018197,nrpess_005633,2026-08-02 08:00:31.480276,camera_scanner,52.52194482889553
sess_018198,nrpess_017299,2026-08-23 06:27:19.216337,camera_scanner,27.28789597054324
sess_018199,nrpess_008814,2026-08-19 17:34:55.687514,atalho_direto,55.32856337967057
sess_018200,nrpess_023429,2026-08-21 07:07:20.670074,campo_unico,62.246363821877075
sess_018201,nrpess_010488,2026-08-21 13:24:09.422842,atalho_direto,39.48544415329122
sess_018202,nrpess_000565,2026-08-20 16:34:06.557515,camera_scanner,88.98173960958536
sess_018203,nrpess_001134,2026-08-15 10:07:10.493884,camera_scanner,58.22709072173166
sess_018204,nrpess_005297,2026-08-05 02:23:18.505628,campo_unico,47.00140534277633
sess_018205,nrpess_009698,2026-08-22 22:22:00.334967,campo_unico,57.41916488106007
sess_018206,nrpess_024210,2026-08-07 17:56:22.542894,campo_unico,61.281513610472444
sess_018207,nrpess_015332,2026-08-06 18:25:32.191874,campo_unico,43.62548382238945
sess_018208,nrpess_011917,2026-08-17 13:30:11.728026,camera_scanner,32.80181839231541
sess_018209,nrpess_005433,2026-08-17 00:45:06.089522,atalho_direto,51.50379664739795
sess_018210,nrpess_017991,2026-08-21 13:42:14.218339,atalho_direto,46.8574522464019
sess_018211,nrpess_019550,2026-08-17 17:29:48.269027,campo_unico,57.69809576860349
sess_018212,nrpess_019529,2026-08-19 00:47:24.016976,camera_scanner,58.84701413850931
sess_018213,nrpess_015496,2026-08-11 10:15:04.152575,camera_scanner,31.99619323151004
sess_018214,nrpess_001469,2026-08-14 21:32:51.650683,camera_scanner,43.94156864857191
sess_018215,nrpess_020829,2026-08-09 02:27:57.996054,atalho_direto,29.785499274111253
sess_018216,nrpess_018560,2026-08-18 07:19:11.902113,campo_unico,34.19202460353708
sess_018217,nrpess_012938,2026-08-09 13:12:03.615716,camera_scanner,16.385025744185185
sess_018218,nrpess_002139,2026-08-03 18:46:20.698236,camera_scanner,47.78783817021081
sess_018219,nrpess_001279,2026-08-22 18:44:03.495271,camera_scanner,33.78148857546867
sess_018220,nrpess_005656,2026-08-04 12:44:50.563813,campo_unico,23.770888876788504
sess_018221,nrpess_006337,2026-08-05 20:08:06.662664,campo_unico,59.72295061269412
sess_018222,nrpess_012670,2026-08-08 02:37:07.495750,campo_unico,40.71985091447702
sess_018223,nrpess_023494,2026-08-21 18:17:34.451108,campo_unico,50.803352881200404
sess_018224,nrpess_021790,2026-08-19 23:46:36.323665,campo_unico,43.80496206180788
sess_018225,nrpess_010860,2026-08-16 17:50:01.126276,atalho_direto,45.69578068790307
sess_018226,nrpess_006869,2026-08-22 15:09:12.326067,atalho_direto,49.13086557557032
sess_018227,nrpess_012821,2026-08-14 23:35:19.001517,camera_scanner,73.87661590247097
sess_018228,nrpess_001320,2026-08-11 13:24:42.174806,atalho_direto,63.428889616683726
sess_018229,nrpess_018661,2026-08-14 03:55:03.393153,atalho_direto,33.147302886511866
sess_018230,nrpess_021972,2026-08-15 08:31:36.449769,campo_unico,46.09347678796314
sess_018231,nrpess_007772,2026-08-10 17:34:23.679385,campo_unico,34.297179861338
sess_018232,nrpess_007475,2026-08-08 11:10:29.799299,campo_unico,41.2652713883172
sess_018233,nrpess_012018,2026-08-17 03:34:00.993254,camera_scanner,49.09730656171814
sess_018234,nrpess_010826,2026-08-23 15:09:20.905798,campo_unico,18.238946070728247
sess_018235,nrpess_011984,2026-08-07 04:01:34.739691,atalho_direto,39.85086472279831
sess_018236,nrpess_002993,2026-08-16 18:04:39.164886,campo_unico,38.617641092405236
sess_018237,nrpess_012880,2026-08-12 19:34:06.584038,campo_unico,44.56963948321459
sess_018238,nrpess_023780,2026-08-15 01:12:50.223848,camera_scanner,77.88394581424217
sess_018239,nrpess_024707,2026-08-16 10:47:10.630347,campo_unico,41.66261723101718
sess_018240,nrpess_021989,2026-08-02 09:03:27.423946,campo_unico,52.42749162694233
sess_018241,nrpess_022456,2026-08-16 17:36:06.156460,atalho_direto,24.0872360704822
sess_018242,nrpess_021009,2026-08-10 03:49:06.771131,campo_unico,18.055401630288774
sess_018243,nrpess_019359,2026-08-18 12:15:33.955101,camera_scanner,21.57024159679973
sess_018244,nrpess_014038,2026-08-08 00:06:05.308665,campo_unico,40.63276308371768
sess_018245,nrpess_015786,2026-08-05 05:39:17.105857,campo_unico,81.1906941508114
sess_018246,nrpess_024532,2026-08-22 09:08:52.414851,camera_scanner,44.247389880713655
sess_018247,nrpess_012795,2026-08-21 01:27:46.634461,camera_scanner,33.9353762018758
sess_018248,nrpess_006131,2026-08-12 11:45:47.934434,atalho_direto,58.06669964298394
sess_018249,nrpess_008440,2026-08-07 06:44:24.018881,campo_unico,57.18765612540045
sess_018250,nrpess_013405,2026-08-02 07:21:08.369271,camera_scanner,42.36305769768115
sess_018251,nrpess_003297,2026-08-17 14:16:42.986332,campo_unico,50.80108562135551
sess_018252,nrpess_021596,2026-08-08 06:57:22.027818,atalho_direto,86.8827093233005
sess_018253,nrpess_024131,2026-08-15 09:01:16.916576,campo_unico,58.943935478226194
sess_018254,nrpess_009556,2026-08-06 09:35:25.578649,campo_unico,57.42862631595941
sess_018255,nrpess_007580,2026-08-08 06:44:26.044312,camera_scanner,51.93160361201304
sess_018256,nrpess_024301,2026-08-22 10:19:12.720467,camera_scanner,22.486889251160235
sess_018257,nrpess_001314,2026-08-11 18:53:24.767179,atalho_direto,47.557061829004496
sess_018258,nrpess_018875,2026-08-16 14:18:52.379342,atalho_direto,61.36566088501914
sess_018259,nrpess_019891,2026-08-07 12:14:13.117686,atalho_direto,66.51606824077385
sess_018260,nrpess_012183,2026-08-07 09:49:05.994018,campo_unico,40.19694802555605
sess_018261,nrpess_018334,2026-08-04 10:09:21.762085,camera_scanner,71.47579693957937
sess_018262,nrpess_005557,2026-08-23 02:12:51.138627,atalho_direto,10.698339733968417
sess_018263,nrpess_014980,2026-08-14 05:25:46.487438,camera_scanner,62.577446193487205
sess_018264,nrpess_000301,2026-08-08 01:38:23.541388,camera_scanner,64.92568688991113
sess_018265,nrpess_015118,2026-08-08 16:16:37.955940,campo_unico,46.31889671389965
sess_018266,nrpess_007104,2026-08-12 12:16:46.163709,atalho_direto,61.16673738235249
sess_018267,nrpess_014683,2026-08-13 07:10:37.350285,atalho_direto,45.60082585249885
sess_018268,nrpess_000229,2026-08-11 20:18:03.997743,campo_unico,65.85662283548885
sess_018269,nrpess_005453,2026-08-09 11:36:29.498859,atalho_direto,66.06264792659452
sess_018270,nrpess_008700,2026-08-19 10:03:51.882736,atalho_direto,52.76060544524747
sess_018271,nrpess_024790,2026-08-23 12:23:48.508867,campo_unico,35.54619777723698
sess_018272,nrpess_013650,2026-08-03 09:40:22.167637,camera_scanner,66.24668137026141
sess_018273,nrpess_011739,2026-08-03 14:32:00.245016,campo_unico,33.345873807037975
sess_018274,nrpess_017110,2026-08-22 05:30:13.459365,atalho_direto,49.3740782008908
sess_018275,nrpess_023422,2026-08-13 17:42:30.021205,camera_scanner,59.663342986268574
sess_018276,nrpess_002407,2026-08-09 02:59:53.716244,atalho_direto,50.14622643314792
sess_018277,nrpess_023665,2026-08-08 07:39:01.039850,camera_scanner,40.99720430265415
sess_018278,nrpess_014643,2026-08-01 16:01:44.578859,campo_unico,71.29631284526664
sess_018279,nrpess_002787,2026-08-17 06:20:48.989043,atalho_direto,42.04728066281785
sess_018280,nrpess_016434,2026-08-11 15:58:12.757523,camera_scanner,57.74179215529839
sess_018281,nrpess_019518,2026-08-04 08:35:19.199326,campo_unico,58.330560027134055
sess_018282,nrpess_020312,2026-08-02 19:24:21.153819,campo_unico,61.32632620140612
sess_018283,nrpess_004811,2026-08-21 05:10:12.996192,camera_scanner,50.31447608626861
sess_018284,nrpess_007762,2026-08-02 19:22:34.418156,atalho_direto,69.76574603629177
sess_018285,nrpess_024708,2026-08-21 20:29:44.241058,camera_scanner,43.92510064219226
sess_018286,nrpess_009923,2026-08-10 20:46:49.860407,camera_scanner,57.360042912242974
sess_018287,nrpess_016925,2026-08-05 22:41:58.930649,campo_unico,38.649892222148296
sess_018288,nrpess_005050,2026-08-11 00:17:18.687726,campo_unico,24.642935872550854
sess_018289,nrpess_007013,2026-08-23 20:16:32.987066,atalho_direto,63.677154377636256
sess_018290,nrpess_015566,2026-08-13 20:41:28.782642,camera_scanner,73.65912447954665
sess_018291,nrpess_024235,2026-08-14 20:16:26.669430,campo_unico,72.97748122858425
sess_018292,nrpess_012082,2026-08-19 14:44:48.973743,campo_unico,52.12482135789765
sess_018293,nrpess_015305,2026-08-21 20:13:23.426410,atalho_direto,61.57523647362886
sess_018294,nrpess_007845,2026-08-12 06:45:36.744301,atalho_direto,62.36160846149775
sess_018295,nrpess_000255,2026-08-02 22:51:00.390113,camera_scanner,70.01910829936685
sess_018296,nrpess_023516,2026-08-08 11:45:17.969634,atalho_direto,53.9751136473472
sess_018297,nrpess_006990,2026-08-13 18:03:26.488229,atalho_direto,11.933949464634999
sess_018298,nrpess_006579,2026-08-06 14:28:29.650163,campo_unico,57.52007711496218
sess_018299,nrpess_014152,2026-08-08 20:16:47.441375,atalho_direto,40.02845152955376
sess_018300,nrpess_001802,2026-08-03 16:05:53.743484,campo_unico,43.679373632417665
sess_018301,nrpess_001291,2026-08-02 23:24:37.470325,atalho_direto,56.3563797474429
sess_018302,nrpess_000165,2026-08-23 04:10:20.853234,camera_scanner,37.178115102450526
sess_018303,nrpess_015611,2026-08-06 23:24:59.418964,campo_unico,58.3257456908932
sess_018304,nrpess_000806,2026-08-06 04:56:45.515117,campo_unico,44.555479159470686
sess_018305,nrpess_023467,2026-08-22 13:27:07.726077,camera_scanner,37.92679751597308
sess_018306,nrpess_021541,2026-08-18 15:39:48.646610,campo_unico,51.14984618187937
sess_018307,nrpess_009383,2026-08-12 10:40:48.361313,campo_unico,67.28851806235534
sess_018308,nrpess_001632,2026-08-12 23:11:50.108894,campo_unico,55.65300939317664
sess_018309,nrpess_018278,2026-08-05 05:48:39.399700,campo_unico,57.28279339421456
sess_018310,nrpess_005280,2026-08-07 06:44:42.691060,campo_unico,40.17919045829554
sess_018311,nrpess_014911,2026-08-05 03:01:31.480314,atalho_direto,58.86878694804278
sess_018312,nrpess_014875,2026-08-23 17:42:18.898248,camera_scanner,68.91097634781251
sess_018313,nrpess_004633,2026-08-06 02:50:42.045621,campo_unico,21.899353674626873
sess_018314,nrpess_018375,2026-08-15 13:03:17.327376,campo_unico,59.73044335408686
sess_018315,nrpess_000959,2026-08-06 12:38:41.083127,campo_unico,48.229378477257555
sess_018316,nrpess_016305,2026-08-10 00:45:05.388645,atalho_direto,35.79002280827711
sess_018317,nrpess_004559,2026-08-16 06:56:12.920618,campo_unico,54.89347173681696
sess_018318,nrpess_018194,2026-08-05 02:30:31.226195,camera_scanner,27.00470117584417
sess_018319,nrpess_005647,2026-08-17 02:10:02.133075,atalho_direto,50.38784645661093
sess_018320,nrpess_002130,2026-08-20 05:08:10.688757,camera_scanner,30.44166468551896
sess_018321,nrpess_017507,2026-08-05 06:46:00.830821,camera_scanner,44.821101350454285
sess_018322,nrpess_014530,2026-08-16 16:48:23.344221,campo_unico,74.28991848373911
sess_018323,nrpess_001880,2026-08-14 15:31:06.415157,atalho_direto,68.47370810167195
sess_018324,nrpess_016014,2026-08-07 20:06:23.660572,atalho_direto,53.943856014326926
sess_018325,nrpess_021598,2026-08-22 21:09:13.036894,atalho_direto,39.37512277758873
sess_018326,nrpess_007251,2026-08-02 09:03:55.691804,campo_unico,38.3731004549886
sess_018327,nrpess_019534,2026-08-23 18:57:20.818704,atalho_direto,79.04863590057184
sess_018328,nrpess_014700,2026-08-04 01:39:16.764603,campo_unico,44.91351805609823
sess_018329,nrpess_021354,2026-08-07 23:24:15.915788,campo_unico,51.61154504729074
sess_018330,nrpess_008833,2026-08-15 19:47:12.197725,camera_scanner,55.14734351894108
sess_018331,nrpess_014089,2026-08-10 06:21:59.557039,atalho_direto,60.79871691600543
sess_018332,nrpess_004631,2026-08-16 23:13:41.779886,atalho_direto,65.15081286996505
sess_018333,nrpess_016665,2026-08-11 22:31:41.824935,campo_unico,42.303050992331904
sess_018334,nrpess_016844,2026-08-10 23:11:50.078349,camera_scanner,68.3941264812353
sess_018335,nrpess_020584,2026-08-10 15:52:12.377821,camera_scanner,45.90693348523998
sess_018336,nrpess_020112,2026-08-23 19:16:55.333334,camera_scanner,39.35907767526337
sess_018337,nrpess_024756,2026-08-14 16:10:41.776383,campo_unico,57.48627695107749
sess_018338,nrpess_010108,2026-08-13 19:33:04.497824,campo_unico,79.3618169790265
sess_018339,nrpess_024800,2026-08-20 19:00:32.867342,campo_unico,56.96653016534424
sess_018340,nrpess_000382,2026-08-03 14:45:28.958614,campo_unico,5.528513476318487
sess_018341,nrpess_013186,2026-08-02 19:26:19.927652,campo_unico,64.13138916936272
sess_018342,nrpess_010807,2026-08-20 05:27:04.652221,atalho_direto,47.40202181497404
sess_018343,nrpess_024241,2026-08-07 09:19:17.911855,campo_unico,41.93977835638176
sess_018344,nrpess_001808,2026-08-12 07:33:06.972371,campo_unico,64.73627466530196
sess_018345,nrpess_016924,2026-08-17 04:21:26.867897,campo_unico,47.187928010996025
sess_018346,nrpess_020560,2026-08-23 10:29:38.407194,atalho_direto,58.02663794335767
sess_018347,nrpess_009060,2026-08-09 08:03:56.423836,camera_scanner,58.66644564648758
sess_018348,nrpess_016774,2026-08-07 16:05:52.247054,camera_scanner,35.506674836121434
sess_018349,nrpess_020881,2026-08-03 15:38:16.147174,atalho_direto,84.8176594955557
sess_018350,nrpess_007686,2026-08-14 19:26:22.442258,atalho_direto,56.13514755185274
sess_018351,nrpess_003718,2026-08-07 23:08:57.434544,campo_unico,52.536430610580574
sess_018352,nrpess_020786,2026-08-14 22:52:54.268904,camera_scanner,70.3429847224735
sess_018353,nrpess_014263,2026-08-22 05:20:51.843770,campo_unico,45.32340147444552
sess_018354,nrpess_014388,2026-08-17 04:46:01.748866,campo_unico,52.97673863249619
sess_018355,nrpess_005536,2026-08-10 18:43:40.263098,camera_scanner,64.03847891556406
sess_018356,nrpess_014773,2026-08-10 10:45:38.074745,campo_unico,53.660626846115015
sess_018357,nrpess_015783,2026-08-09 16:34:38.065684,campo_unico,50.580401352182
sess_018358,nrpess_019638,2026-08-05 23:17:52.406454,campo_unico,27.125070966557843
sess_018359,nrpess_004606,2026-08-23 14:51:29.564233,campo_unico,26.702381174488767
sess_018360,nrpess_024478,2026-08-15 22:36:36.048508,campo_unico,43.40420318280322
sess_018361,nrpess_000561,2026-08-11 12:32:53.291544,campo_unico,19.02444304536813
sess_018362,nrpess_017092,2026-08-07 03:35:09.214768,campo_unico,64.99556766171864
sess_018363,nrpess_022185,2026-08-08 22:51:19.249443,campo_unico,5.242563589868183
sess_018364,nrpess_008294,2026-08-06 06:06:46.917118,campo_unico,83.35664487233556
sess_018365,nrpess_021070,2026-08-03 21:00:36.525927,atalho_direto,56.17924689907581
sess_018366,nrpess_021434,2026-08-04 04:06:12.707021,campo_unico,66.73149500699938
sess_018367,nrpess_013708,2026-08-19 04:37:40.595105,camera_scanner,57.69827674516408
sess_018368,nrpess_019744,2026-08-12 09:43:42.862070,atalho_direto,58.58183797439271
sess_018369,nrpess_007932,2026-08-22 15:20:05.551342,campo_unico,95.16966001411528
sess_018370,nrpess_016156,2026-08-06 20:51:42.046968,atalho_direto,53.07692947493092
sess_018371,nrpess_011896,2026-08-05 19:42:30.519391,campo_unico,28.776437132954616
sess_018372,nrpess_022237,2026-08-15 23:51:19.004696,campo_unico,51.03609503584467
sess_018373,nrpess_018162,2026-08-23 06:17:41.415464,camera_scanner,56.7433277562912
sess_018374,nrpess_016271,2026-08-05 13:21:55.015812,camera_scanner,35.5273134063179
sess_018375,nrpess_024063,2026-08-02 13:46:20.879409,camera_scanner,56.89117379151054
sess_018376,nrpess_016515,2026-08-05 08:07:36.206487,campo_unico,58.61238833261332
sess_018377,nrpess_001845,2026-08-18 20:39:15.832050,atalho_direto,54.036348690808026
sess_018378,nrpess_014974,2026-08-20 16:07:46.954770,campo_unico,79.8033319334433
sess_018379,nrpess_000415,2026-08-04 23:08:13.969579,atalho_direto,46.87451300798571
sess_018380,nrpess_017828,2026-08-13 20:08:35.867360,campo_unico,42.610700748741685
sess_018381,nrpess_004320,2026-08-19 00:38:21.262875,campo_unico,57.30136008385433
sess_018382,nrpess_011941,2026-08-23 18:07:31.698218,atalho_direto,12.773610337760346
sess_018383,nrpess_014406,2026-08-05 08:22:19.389584,camera_scanner,49.459445283174674
sess_018384,nrpess_007763,2026-08-01 23:52:27.589344,atalho_direto,33.06561482076536
sess_018385,nrpess_021632,2026-08-21 03:41:07.135157,camera_scanner,56.35309687121757
sess_018386,nrpess_004731,2026-08-15 18:24:38.314018,camera_scanner,67.51114569021227
sess_018387,nrpess_018741,2026-08-18 00:38:57.584767,camera_scanner,62.795926910021684
sess_018388,nrpess_017665,2026-08-16 22:52:20.721383,atalho_direto,29.657255988460054
sess_018389,nrpess_009753,2026-08-09 22:50:32.359585,campo_unico,35.006779568187326
sess_018390,nrpess_006028,2026-08-14 10:53:55.299442,camera_scanner,46.45083560705233
sess_018391,nrpess_023618,2026-08-15 16:31:39.488425,campo_unico,42.336799720523636
sess_018392,nrpess_009834,2026-08-04 10:31:34.794006,camera_scanner,19.785519303674715
sess_018393,nrpess_023717,2026-08-06 10:04:10.274318,camera_scanner,61.30840563462792
sess_018394,nrpess_011391,2026-08-21 08:39:34.845206,camera_scanner,49.80391129029197
sess_018395,nrpess_023338,2026-08-23 09:11:48.628061,atalho_direto,27.341585681234513
sess_018396,nrpess_004646,2026-08-04 16:29:49.323716,campo_unico,40.636743930076406
sess_018397,nrpess_021566,2026-08-17 14:27:32.320293,camera_scanner,78.31532668112396
sess_018398,nrpess_009666,2026-08-10 19:22:24.543765,campo_unico,29.42645870402677
sess_018399,nrpess_007875,2026-08-06 08:26:22.499117,camera_scanner,55.35879182066386
sess_018400,nrpess_014228,2026-08-02 13:40:41.022936,camera_scanner,44.05035993524989
sess_018401,nrpess_002957,2026-08-11 20:30:36.524939,camera_scanner,28.726565384428937
sess_018402,nrpess_020358,2026-08-17 18:17:13.314440,camera_scanner,53.31622547585327
sess_018403,nrpess_010223,2026-08-02 16:49:40.749137,campo_unico,58.51861273983062
sess_018404,nrpess_014286,2026-08-06 23:37:08.912163,camera_scanner,73.78655860923783
sess_018405,nrpess_016348,2026-08-09 20:04:10.064661,campo_unico,49.904545191179366
sess_018406,nrpess_016580,2026-08-06 01:35:10.015745,camera_scanner,37.90207197761467
sess_018407,nrpess_022386,2026-08-02 16:08:33.724839,campo_unico,59.63534247974397
sess_018408,nrpess_004987,2026-08-20 06:21:06.675741,campo_unico,39.145157868972284
sess_018409,nrpess_017020,2026-08-11 07:28:06.255867,camera_scanner,36.58651760281006
sess_018410,nrpess_018396,2026-08-20 02:13:15.684848,campo_unico,38.46233131154881
sess_018411,nrpess_005513,2026-08-11 07:57:28.085432,atalho_direto,35.21217747966705
sess_018412,nrpess_002516,2026-08-20 21:37:42.182819,atalho_direto,50.51628422365718
sess_018413,nrpess_011938,2026-08-16 03:30:16.838491,campo_unico,30.91612186128049
sess_018414,nrpess_010109,2026-08-22 02:18:37.134073,campo_unico,15.634679765684268
sess_018415,nrpess_000321,2026-08-10 04:37:51.790325,atalho_direto,39.42216527140818
sess_018416,nrpess_019292,2026-08-15 10:23:41.006000,campo_unico,34.05360193794718
sess_018417,nrpess_011157,2026-08-14 12:37:55.669095,atalho_direto,49.00878358938137
sess_018418,nrpess_023367,2026-08-21 08:49:00.386402,campo_unico,76.74248905171056
sess_018419,nrpess_019637,2026-08-13 17:41:42.497344,campo_unico,40.09895727423331
sess_018420,nrpess_010516,2026-08-06 03:57:18.896975,atalho_direto,49.03624085049253
sess_018421,nrpess_010628,2026-08-11 14:38:55.719622,atalho_direto,27.02474862477557
sess_018422,nrpess_004791,2026-08-05 05:57:36.006121,atalho_direto,75.9006246485699
sess_018423,nrpess_011619,2026-08-16 18:01:26.280456,camera_scanner,39.30250878376629
sess_018424,nrpess_007608,2026-08-22 20:33:39.572790,campo_unico,50.714024657206025
sess_018425,nrpess_011201,2026-08-22 10:48:48.780043,camera_scanner,55.62462503623532
sess_018426,nrpess_006538,2026-08-16 19:45:35.250439,atalho_direto,42.23828413863275
sess_018427,nrpess_019004,2026-08-09 15:47:06.287501,camera_scanner,61.91951594917048
sess_018428,nrpess_016366,2026-08-17 22:28:50.770066,camera_scanner,29.081286194825136
sess_018429,nrpess_013637,2026-08-13 00:30:28.217984,camera_scanner,58.22949495153409
sess_018430,nrpess_020810,2026-08-19 16:36:59.065465,campo_unico,60.394698474409516
sess_018431,nrpess_005543,2026-08-11 15:56:53.053726,campo_unico,36.879644275765926
sess_018432,nrpess_001392,2026-08-14 23:24:41.257760,atalho_direto,68.18734948184928
sess_018433,nrpess_016018,2026-08-02 08:44:20.960691,camera_scanner,69.53019144316814
sess_018434,nrpess_024307,2026-08-20 22:03:04.230806,campo_unico,69.07505327888991
sess_018435,nrpess_011364,2026-08-21 09:19:53.209775,campo_unico,61.9246514160381
sess_018436,nrpess_008206,2026-08-10 11:56:29.515383,campo_unico,5.0
sess_018437,nrpess_016158,2026-08-20 04:30:15.795924,atalho_direto,69.56383181197776
sess_018438,nrpess_024525,2026-08-12 00:12:28.423446,camera_scanner,55.9861907876254
sess_018439,nrpess_005024,2026-08-14 10:23:06.849712,camera_scanner,61.87187165276021
sess_018440,nrpess_014203,2026-08-05 19:45:09.666521,atalho_direto,53.70678787854523
sess_018441,nrpess_011063,2026-08-08 07:03:55.859342,campo_unico,80.08641431515719
sess_018442,nrpess_019820,2026-08-19 01:50:24.375175,camera_scanner,73.83031247425775
sess_018443,nrpess_014291,2026-08-07 16:00:41.982582,campo_unico,53.834456101446776
sess_018444,nrpess_024319,2026-08-17 22:01:16.482190,atalho_direto,43.93443339744674
