session_id,nrpess,dt_jornada,ponto_entrada,tempo_tela_segundos,segmento,cluster_engajamento,saldo_medio_conta,gasto_cartao_mes,freq_pix_mes,freq_boletos_mes,prob_organica_base,id_campanha,nome_do_produto,espaco_veiculacao,tag_publico_macro,dt_exposicao,clicou_flag,delta_horas,peso_atribuicao_causal,venda_concluida_flag
sess_018285,nrpess_024708,2026-08-21 20:29:44.241058,camera_scanner,43.92510064219226,Especial,Muito Engajado,12039.56,3358.73,20,2,0.664,CAMP_0100,Pix Parcelado,Push Notification,Especial sem Seguro,2026-08-08 07:17:38.948679,0.0,325.2014701052778,0.0,0
sess_018288,nrpess_005050,2026-08-11 00:17:18.687726,campo_unico,24.642935872550854,Varejo,Moderado,950.44,1966.86,5,3,0.294,CAMP_0110,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-10 18:27:16.976354,0.0,5.833808714444445,0.504032743033761,1
sess_018289,nrpess_007013,2026-08-23 20:16:32.987066,atalho_direto,63.677154377636256,Varejo,Moderado,1308.79,1818.2,6,4,0.355,CAMP_0100,Seguro Pix,Carrossel Ofertas,Propensos a Cartão,2026-08-06 21:31:03.224853,0.0,406.7582672813889,0.0,1
sess_018290,nrpess_015566,2026-08-13 20:41:28.782642,camera_scanner,73.65912447954665,Especial,Moderado,5133.33,2071.04,6,5,0.402,CAMP_0113,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-08 12:29:57.255955,0.0,128.19209074638889,0.0,0
sess_018291,nrpess_024235,2026-08-14 20:16:26.669430,campo_unico,72.97748122858425,Private,Muito Engajado,68485.61,3259.13,25,6,0.946,CAMP_0102,Pix Parcelado,Banner Home,Alta Renda Pix,2026-08-04 02:34:51.186992,0.0,257.69318956611113,0.0,0
sess_018292,nrpess_012082,2026-08-19 14:44:48.973743,campo_unico,52.12482135789765,Varejo,Baixo Engajamento,3406.0,330.86,2,0,0.058,CAMP_0114,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-17 11:40:16.406663,0.0,51.07571307777778,0.04929173393505283,0
sess_018293,nrpess_015305,2026-08-21 20:13:23.426410,atalho_direto,61.57523647362886,Varejo,Baixo Engajamento,891.93,498.83,2,3,0.182,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018294,nrpess_007845,2026-08-12 06:45:36.744301,atalho_direto,62.36160846149775,Especial,Moderado,10673.51,2055.53,7,1,0.266,CAMP_0106,Pix Parcelado,Pós-Pix Transacional,Geral App,2026-08-04 05:26:36.371940,0.0,193.31677010027778,0.0,0
sess_018295,nrpess_000255,2026-08-02 22:51:00.390113,camera_scanner,70.01910829936685,Especial,Baixo Engajamento,6617.63,631.71,3,1,0.131,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_018296,nrpess_023516,2026-08-08 11:45:17.969634,atalho_direto,53.9751136473472,Especial,Baixo Engajamento,7511.98,425.29,2,2,0.141,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018297,nrpess_006990,2026-08-13 18:03:26.488229,atalho_direto,11.933949464634999,Select,Moderado,26825.72,1406.53,6,2,0.265,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018298,nrpess_006579,2026-08-06 14:28:29.650163,campo_unico,57.52007711496218,Especial,Baixo Engajamento,7366.71,973.83,1,1,0.089,CAMP_0112,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-02 06:11:40.284223,0.0,104.28037942777777,0.0,0
sess_018299,nrpess_014152,2026-08-08 20:16:47.441375,atalho_direto,40.02845152955376,Varejo,Moderado,2038.6,1222.59,7,0,0.206,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018302,nrpess_000165,2026-08-23 04:10:20.853234,camera_scanner,37.178115102450526,Select,Baixo Engajamento,35333.88,693.66,1,1,0.082,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018303,nrpess_015611,2026-08-06 23:24:59.418964,campo_unico,58.3257456908932,Especial,Muito Engajado,5952.67,4601.96,17,11,0.95,CAMP_0105,Consórcio Auto,Banner Home,Geral App,2026-08-03 11:17:58.474807,1.0,84.1169289325,0.0,1
sess_018305,nrpess_023467,2026-08-22 13:27:07.726077,camera_scanner,37.92679751597308,Varejo,Moderado,1082.77,2265.27,13,5,0.582,CAMP_0106,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-17 21:50:32.338153,0.0,111.60982997888888,0.0,0
sess_018306,nrpess_021541,2026-08-18 15:39:48.646610,campo_unico,51.14984618187937,Varejo,Muito Engajado,1452.21,2723.14,18,4,0.678,CAMP_0100,Seguro Pix,Carrossel Ofertas,Especial sem Seguro,2026-08-14 07:09:36.629277,0.0,104.50333814805556,0.0,0
sess_018307,nrpess_009383,2026-08-12 10:40:48.361313,campo_unico,67.28851806235534,Varejo,Moderado,887.64,2292.61,6,3,0.327,CAMP_0105,Cartão Black,Banner Home,Geral App,2026-08-07 06:41:43.338935,0.0,123.98472843833333,0.0,1
sess_018308,nrpess_001632,2026-08-12 23:11:50.108894,campo_unico,55.65300939317664,Especial,Moderado,5516.34,769.1,7,7,0.474,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_018309,nrpess_018278,2026-08-05 05:48:39.399700,campo_unico,57.28279339421456,Varejo,Moderado,2922.09,1716.39,10,1,0.333,CAMP_0109,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-04 14:47:14.255536,0.0,15.023651156666666,0.28005609596505177,0
sess_018310,nrpess_005280,2026-08-07 06:44:42.691060,campo_unico,40.17919045829554,Private,Muito Engajado,97422.57,3020.76,10,9,0.686,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_018312,nrpess_014875,2026-08-23 17:42:18.898248,camera_scanner,68.91097634781251,Especial,Baixo Engajamento,5401.65,611.57,1,2,0.12,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018314,nrpess_018375,2026-08-15 13:03:17.327376,campo_unico,59.73044335408686,Private,Muito Engajado,98999.54,1707.19,9,4,0.428,CAMP_0100,Cartão Black,Banner Home,Alta Renda Pix,2026-08-12 17:57:20.942307,0.0,67.0989958525,0.011862106701142275,0
sess_018317,nrpess_004559,2026-08-16 06:56:12.920618,campo_unico,54.89347173681696,Private,Muito Engajado,62518.35,3823.21,16,4,0.656,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_018318,nrpess_018194,2026-08-05 02:30:31.226195,camera_scanner,27.00470117584417,Especial,Moderado,8130.13,2161.54,12,3,0.474,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018319,nrpess_005647,2026-08-17 02:10:02.133075,atalho_direto,50.38784645661093,Especial,Moderado,5746.88,1177.74,6,4,0.339,CAMP_0101,Cartão Black,Push Notification,Alta Renda Pix,2026-08-16 13:53:15.063452,0.0,12.279741561944446,0.32520252856096177,0
sess_018320,nrpess_002130,2026-08-20 05:08:10.688757,camera_scanner,30.44166468551896,Varejo,Baixo Engajamento,667.56,737.92,1,0,0.05,CAMP_0110,Seguro Pix,Push Notification,Alta Renda Pix,2026-08-11 12:48:21.606391,0.0,208.33030065722224,0.0,0
sess_018322,nrpess_014530,2026-08-16 16:48:23.344221,campo_unico,74.28991848373911,Especial,Baixo Engajamento,5747.45,792.74,4,0,0.12,CAMP_0113,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-14 22:57:19.405762,0.0,41.851094016388885,0.07845364355567114,0
sess_018323,nrpess_001880,2026-08-14 15:31:06.415157,atalho_direto,68.47370810167195,Especial,Muito Engajado,2010.18,2666.72,18,7,0.797,CAMP_0114,Cartão Black,Banner Home,Geral App,2026-08-07 22:40:46.103969,1.0,160.83897533,0.0,1
sess_018324,nrpess_016014,2026-08-07 20:06:23.660572,atalho_direto,53.943856014326926,Varejo,Moderado,2195.29,818.78,11,4,0.455,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018325,nrpess_021598,2026-08-22 21:09:13.036894,atalho_direto,39.37512277758873,Private,Moderado,77078.81,1994.97,7,3,0.345,CAMP_0106,Cartão Black,Banner Home,Geral App,2026-08-21 11:49:50.289900,1.0,33.32298527611111,0.09556667084764044,1
sess_018327,nrpess_019534,2026-08-23 18:57:20.818704,atalho_direto,79.04863590057184,Varejo,Moderado,618.13,1815.07,6,1,0.235,CAMP_0100,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-14 17:18:48.367151,0.0,217.64234765361113,0.0,1
sess_018329,nrpess_021354,2026-08-07 23:24:15.915788,campo_unico,51.61154504729074,Varejo,Baixo Engajamento,272.99,696.9,1,1,0.082,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018330,nrpess_008833,2026-08-15 19:47:12.197725,camera_scanner,55.14734351894108,Especial,Moderado,6544.61,748.14,13,2,0.424,CAMP_0102,Consórcio Auto,Banner Home,Propensos a Cartão,2026-08-06 08:37:50.621855,0.0,227.1559932972222,0.0,0
sess_018331,nrpess_014089,2026-08-10 06:21:59.557039,atalho_direto,60.79871691600543,Especial,Baixo Engajamento,8130.41,531.43,0,1,0.053,CAMP_0103,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-06 22:31:19.258799,1.0,79.84452728888888,0.0,0
sess_018332,nrpess_004631,2026-08-16 23:13:41.779886,atalho_direto,65.15081286996505,Varejo,Moderado,2476.83,1578.79,4,3,0.259,CAMP_0104,Seguro Pix,Banner Home,Propensos a Cartão,2026-08-15 21:22:58.960563,1.0,25.845227589722224,0.16652105186694577,0
sess_018334,nrpess_016844,2026-08-10 23:11:50.078349,camera_scanner,68.3941264812353,Especial,Baixo Engajamento,6608.94,630.58,0,2,0.096,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018335,nrpess_020584,2026-08-10 15:52:12.377821,camera_scanner,45.90693348523998,Varejo,Baixo Engajamento,3047.91,940.13,0,0,0.05,CAMP_0112,Seguro Pix,Pós-Pix Transacional,Geral App,2026-08-03 19:47:19.268707,0.0,164.08141919833332,0.0,0
sess_018336,nrpess_020112,2026-08-23 19:16:55.333334,camera_scanner,39.35907767526337,Varejo,Muito Engajado,1366.33,2977.76,16,3,0.594,CAMP_0111,Cartão Black,Banner Home,Geral App,2026-08-02 16:04:19.184937,1.0,507.2100412213889,0.0,1
sess_018337,nrpess_024756,2026-08-14 16:10:41.776383,campo_unico,57.48627695107749,Varejo,Moderado,4594.9,1472.34,7,2,0.292,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018339,nrpess_024800,2026-08-20 19:00:32.867342,campo_unico,56.96653016534424,Especial,Moderado,10941.47,1988.93,11,1,0.365,CAMP_0103,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-17 04:42:54.242095,0.0,86.29406256861111,0.0,0
sess_018340,nrpess_000382,2026-08-03 14:45:28.958614,campo_unico,5.528513476318487,Especial,Moderado,10278.87,1734.41,7,1,0.258,CAMP_0113,Cartão Black,Pós-Pix Transacional,Propensos a Cartão,2026-08-02 08:05:21.723898,1.0,30.668676310000002,0.12619862233408388,1
sess_018341,nrpess_013186,2026-08-02 19:26:19.927652,campo_unico,64.13138916936272,Varejo,Muito Engajado,3349.52,3521.98,25,3,0.833,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_018342,nrpess_010807,2026-08-20 05:27:04.652221,atalho_direto,47.40202181497404,Varejo,Moderado,2090.92,987.97,12,2,0.405,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018344,nrpess_001808,2026-08-12 07:33:06.972371,campo_unico,64.73627466530196,Varejo,Muito Engajado,207.79,3318.85,20,7,0.863,CAMP_0104,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-03 03:19:31.812754,0.0,220.22643322694447,0.0,1
sess_018345,nrpess_016924,2026-08-17 04:21:26.867897,campo_unico,47.187928010996025,Varejo,Muito Engajado,2276.6,4237.83,19,8,0.901,CAMP_0101,Seguro Pix,Banner Home,Alta Renda Pix,2026-08-15 05:44:43.602164,0.0,46.61201825916667,0.006703998216125967,0
sess_018346,nrpess_020560,2026-08-23 10:29:38.407194,atalho_direto,58.02663794335767,Varejo,Moderado,1272.46,3077.13,10,4,0.487,CAMP_0114,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-20 19:24:22.149409,0.0,63.08784938472222,0.01341238813793272,1
sess_018347,nrpess_009060,2026-08-09 08:03:56.423836,camera_scanner,58.66644564648758,Select,Muito Engajado,22841.29,5278.46,16,7,0.812,CAMP_0113,Pix Parcelado,Carrossel Ofertas,Propensos a Cartão,2026-08-09 07:49:53.708971,0.0,0.2340874625,0.18547508136814772,0
sess_018348,nrpess_016774,2026-08-07 16:05:52.247054,camera_scanner,35.506674836121434,Especial,Moderado,12294.57,2788.15,6,2,0.3,CAMP_0113,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-06 03:37:37.199412,0.0,36.47084656722222,0.08515231798848347,0
sess_018349,nrpess_020881,2026-08-03 15:38:16.147174,atalho_direto,84.8176594955557,Especial,Muito Engajado,8573.86,4485.81,19,1,0.627,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018350,nrpess_007686,2026-08-14 19:26:22.442258,atalho_direto,56.13514755185274,Especial,Muito Engajado,3366.01,4823.14,15,7,0.776,CAMP_0107,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-10 13:12:06.491062,1.0,102.2377642211111,0.0,0
sess_018352,nrpess_020786,2026-08-14 22:52:54.268904,camera_scanner,70.3429847224735,Especial,Muito Engajado,7157.47,5249.85,14,8,0.801,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018353,nrpess_014263,2026-08-22 05:20:51.843770,campo_unico,45.32340147444552,Select,Moderado,42242.18,1170.42,7,1,0.244,CAMP_0114,Cartão Black,Banner Home,Propensos a Cartão,2026-08-04 02:14:12.986894,0.0,435.1107935766667,0.0,0
sess_018354,nrpess_014388,2026-08-17 04:46:01.748866,campo_unico,52.97673863249619,Varejo,Moderado,0.0,2030.31,8,4,0.411,CAMP_0104,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-04 21:48:03.549779,0.0,294.96616641305553,0.0,0
sess_018355,nrpess_005536,2026-08-10 18:43:40.263098,camera_scanner,64.03847891556406,Varejo,Muito Engajado,2963.61,3893.52,14,9,0.807,CAMP_0114,Consórcio Auto,Push Notification,Propensos a Cartão,2026-08-10 05:04:06.921834,0.0,13.659261462222222,0.08768056858758567,0
sess_018359,nrpess_004606,2026-08-23 14:51:29.564233,campo_unico,26.702381174488767,Select,Moderado,18374.93,1803.78,3,2,0.2,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018360,nrpess_024478,2026-08-15 22:36:36.048508,campo_unico,43.40420318280322,Especial,Moderado,7592.11,2245.0,8,3,0.376,CAMP_0110,Pix Parcelado,Banner Home,Especial sem Seguro,2026-08-02 02:58:36.534842,0.0,331.63319824055554,0.0,0
sess_018361,nrpess_000561,2026-08-11 12:32:53.291544,campo_unico,19.02444304536813,Varejo,Muito Engajado,883.91,3575.29,18,4,0.699,CAMP_0109,Consórcio Auto,Banner Home,Propensos a Cartão,2026-08-04 13:01:45.554860,0.0,167.51881574555554,0.0,1
sess_018364,nrpess_008294,2026-08-06 06:06:46.917118,campo_unico,83.35664487233556,Especial,Baixo Engajamento,7514.46,802.99,3,0,0.095,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018367,nrpess_013708,2026-08-19 04:37:40.595105,camera_scanner,57.69827674516408,Private,Baixo Engajamento,89402.59,622.16,1,3,0.161,CAMP_0104,Pix Parcelado,Push Notification,Especial sem Seguro,2026-08-14 22:32:34.046370,0.0,102.08515242638889,0.0,0
sess_018368,nrpess_019744,2026-08-12 09:43:42.862070,atalho_direto,58.58183797439271,Select,Moderado,30579.17,2434.13,10,3,0.431,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018369,nrpess_007932,2026-08-22 15:20:05.551342,campo_unico,95.16966001411528,Especial,Moderado,8939.35,2147.32,9,2,0.359,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018370,nrpess_016156,2026-08-06 20:51:42.046968,atalho_direto,53.07692947493092,Varejo,Moderado,1301.27,1491.35,9,3,0.382,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018371,nrpess_011896,2026-08-05 19:42:30.519391,campo_unico,28.776437132954616,Varejo,Moderado,1699.89,1482.03,11,2,0.392,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_018372,nrpess_022237,2026-08-15 23:51:19.004696,campo_unico,51.03609503584467,Select,Muito Engajado,34709.82,3697.52,19,8,0.887,CAMP_0110,Pix Parcelado,Banner Home,Geral App,2026-08-15 03:51:07.373714,0.0,20.003230828333333,0.035586127957946995,1
sess_018373,nrpess_018162,2026-08-23 06:17:41.415464,camera_scanner,56.7433277562912,Select,Muito Engajado,31238.06,4193.91,19,4,0.74,CAMP_0106,Consórcio Auto,Banner Home,Alta Renda Pix,2026-08-06 06:10:17.198913,1.0,408.1233934863889,0.0,0
sess_018374,nrpess_016271,2026-08-05 13:21:55.015812,camera_scanner,35.5273134063179,Especial,Moderado,4685.71,1822.74,2,3,0.216,CAMP_0106,Pix Parcelado,Push Notification,Alta Renda Pix,2026-08-02 07:59:25.997235,0.0,77.3747273825,0.0,0
sess_018377,nrpess_001845,2026-08-18 20:39:15.832050,atalho_direto,54.036348690808026,Varejo,Muito Engajado,1983.52,3782.45,20,7,0.875,CAMP_0100,Pix Parcelado,Pós-Pix Transacional,Alta Renda Pix,2026-08-09 17:26:31.682298,0.0,219.21226382,0.0,0
sess_018378,nrpess_014974,2026-08-20 16:07:46.954770,campo_unico,79.8033319334433,Varejo,Moderado,0.0,1553.6,7,1,0.254,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018379,nrpess_000415,2026-08-04 23:08:13.969579,atalho_direto,46.87451300798571,Varejo,Muito Engajado,1777.4,1531.29,15,6,0.653,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018380,nrpess_017828,2026-08-13 20:08:35.867360,campo_unico,42.610700748741685,Varejo,Moderado,2804.29,2146.48,7,5,0.429,CAMP_0105,Consórcio Auto,Pós-Pix Transacional,Geral App,2026-08-09 05:36:33.507663,0.0,110.53398880472223,0.0,0
sess_018381,nrpess_004320,2026-08-19 00:38:21.262875,campo_unico,57.30136008385433,Especial,Moderado,6900.61,1622.64,8,3,0.361,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_018382,nrpess_011941,2026-08-23 18:07:31.698218,atalho_direto,12.773610337760346,Varejo,Baixo Engajamento,1093.76,301.78,2,0,0.058,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018384,nrpess_007763,2026-08-01 23:52:27.589344,atalho_direto,33.06561482076536,Especial,Moderado,9616.55,3117.3,10,7,0.608,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018385,nrpess_021632,2026-08-21 03:41:07.135157,camera_scanner,56.35309687121757,Especial,Moderado,10248.78,1577.59,11,3,0.434,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018386,nrpess_004731,2026-08-15 18:24:38.314018,camera_scanner,67.51114569021227,Varejo,Moderado,2010.56,2239.82,11,3,0.451,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_018387,nrpess_018741,2026-08-18 00:38:57.584767,camera_scanner,62.795926910021684,Varejo,Moderado,1285.95,1360.01,9,2,0.339,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018388,nrpess_017665,2026-08-16 22:52:20.721383,atalho_direto,29.657255988460054,Varejo,Baixo Engajamento,1182.22,517.77,1,2,0.118,CAMP_0110,Pix Parcelado,Push Notification,Propensos a Cartão,2026-08-05 14:08:01.861044,0.0,272.7385723163889,0.0,0
sess_018390,nrpess_006028,2026-08-14 10:53:55.299442,camera_scanner,46.45083560705233,Especial,Baixo Engajamento,8270.39,422.16,2,2,0.141,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018391,nrpess_023618,2026-08-15 16:31:39.488425,campo_unico,42.336799720523636,Varejo,Baixo Engajamento,2082.33,609.34,1,0,0.05,CAMP_0102,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-14 21:01:02.003886,1.0,19.510412371944444,0.30781420609560134,1
sess_018393,nrpess_023717,2026-08-06 10:04:10.274318,camera_scanner,61.30840563462792,Varejo,Muito Engajado,2086.6,3207.16,20,9,0.94,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_018394,nrpess_011391,2026-08-21 08:39:34.845206,camera_scanner,49.80391129029197,Varejo,Moderado,486.87,1953.38,9,4,0.434,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018395,nrpess_023338,2026-08-23 09:11:48.628061,atalho_direto,27.341585681234513,Especial,Moderado,7599.68,1687.24,9,5,0.467,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018396,nrpess_004646,2026-08-04 16:29:49.323716,campo_unico,40.636743930076406,Especial,Muito Engajado,5450.73,4067.55,17,3,0.647,CAMP_0104,Seguro Pix,Pós-Pix Transacional,Especial sem Seguro,2026-08-04 03:11:05.276900,0.0,13.312235226666667,0.16361616009988475,0
sess_018397,nrpess_021566,2026-08-17 14:27:32.320293,camera_scanner,78.31532668112396,Especial,Moderado,5238.52,2069.74,8,5,0.452,CAMP_0112,Pix Parcelado,Pós-Pix Transacional,Propensos a Cartão,2026-08-15 21:51:28.770175,0.0,40.600986143888896,0.05251350445050287,1
sess_018398,nrpess_009666,2026-08-10 19:22:24.543765,campo_unico,29.42645870402677,Varejo,Moderado,1104.81,1442.24,11,1,0.351,CAMP_0105,Cartão Black,Push Notification,Alta Renda Pix,2026-08-08 02:15:28.792182,0.0,65.11548655083334,0.015092753438769356,1
sess_018399,nrpess_007875,2026-08-06 08:26:22.499117,camera_scanner,55.35879182066386,Especial,Moderado,9228.53,2176.54,7,4,0.389,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018400,nrpess_014228,2026-08-02 13:40:41.022936,camera_scanner,44.05035993524989,Varejo,Muito Engajado,2139.83,3278.07,19,6,0.797,CAMP_0113,Cartão Black,Pós-Pix Transacional,Propensos a Cartão,2026-08-02 01:16:20.741644,0.0,12.405633692222223,0.09914946683956462,1
sess_018402,nrpess_020358,2026-08-17 18:17:13.314440,camera_scanner,53.31622547585327,Varejo,Moderado,1069.42,1661.42,8,3,0.362,CAMP_0104,Cartão Black,Banner Home,Alta Renda Pix,2026-08-07 23:31:41.894126,0.0,234.758727865,0.0,0
sess_018403,nrpess_010223,2026-08-02 16:49:40.749137,campo_unico,58.51861273983062,Varejo,Baixo Engajamento,3802.57,619.67,2,2,0.145,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018404,nrpess_014286,2026-08-06 23:37:08.912163,camera_scanner,73.78655860923783,Varejo,Moderado,2144.93,2010.38,4,3,0.27,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018405,nrpess_016348,2026-08-09 20:04:10.064661,campo_unico,49.904545191179366,Especial,Baixo Engajamento,10213.99,970.13,2,0,0.074,CAMP_0106,Cartão Black,Pós-Pix Transacional,Geral App,2026-08-02 04:47:34.452867,0.0,183.27655883166668,0.0,0
sess_018406,nrpess_016580,2026-08-06 01:35:10.015745,camera_scanner,37.90207197761467,Especial,Moderado,7542.47,1751.88,10,5,0.494,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018407,nrpess_022386,2026-08-02 16:08:33.724839,campo_unico,59.63534247974397,Especial,Baixo Engajamento,7632.24,577.67,6,2,0.244,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,0
sess_018408,nrpess_004987,2026-08-20 06:21:06.675741,campo_unico,39.145157868972284,Especial,Muito Engajado,6419.72,4020.8,19,7,0.856,CAMP_0110,Seguro Pix,Banner Home,Especial sem Seguro,2026-08-14 11:44:27.556044,0.0,138.6108665825,0.0,1
sess_018409,nrpess_017020,2026-08-11 07:28:06.255867,camera_scanner,36.58651760281006,Varejo,Moderado,1149.78,1105.75,7,1,0.243,CAMP_0100,Seguro Pix,Pós-Pix Transacional,Propensos a Cartão,2026-08-03 03:20:55.403291,0.0,196.11968127111112,0.0,0
sess_018410,nrpess_018396,2026-08-20 02:13:15.684848,campo_unico,38.46233131154881,Varejo,Moderado,4306.0,1486.15,13,2,0.442,CAMP_0110,Cartão Black,Carrossel Ofertas,Propensos a Cartão,2026-08-19 14:44:01.622611,0.0,11.487239510277778,0.28738707174239325,0
sess_018411,nrpess_005513,2026-08-11 07:57:28.085432,atalho_direto,35.21217747966705,Especial,Muito Engajado,10189.78,4073.59,17,10,0.927,CAMP_0111,Consórcio Auto,Banner Home,Especial sem Seguro,2026-08-07 00:43:04.456857,0.0,103.23989682638889,0.0,1
sess_018412,nrpess_002516,2026-08-20 21:37:42.182819,atalho_direto,50.51628422365718,Varejo,Moderado,1047.94,1571.55,8,4,0.399,CAMP_0102,Seguro Pix,Push Notification,Especial sem Seguro,2026-08-05 08:49:07.776515,0.0,372.80955730666665,0.0,0
sess_018413,nrpess_011938,2026-08-16 03:30:16.838491,campo_unico,30.91612186128049,Varejo,Moderado,897.26,2771.01,12,4,0.529,CAMP_0113,Seguro Pix,Banner Home,Geral App,2026-08-13 17:56:16.273788,0.0,57.56682352861112,0.01693983544967854,0
sess_018414,nrpess_010109,2026-08-22 02:18:37.134073,campo_unico,15.634679765684268,Varejo,Muito Engajado,1467.63,3247.86,19,5,0.756,CAMP_0103,Seguro Pix,Push Notification,Geral App,2026-08-14 18:48:58.290556,1.0,175.49412319916667,0.0,0
sess_018415,nrpess_000321,2026-08-10 04:37:51.790325,atalho_direto,39.42216527140818,Especial,Muito Engajado,8102.44,2343.01,19,1,0.574,,Transação Padrão,Orgânico Puro (Sem Campanha),,,,999.0,0.0,1
sess_018416,nrpess_019292,2026-08-15 10:23:41.006000,campo_unico,34.05360193794718,Select,Baixo Engajamento,26941.37,911.06,0,1,0.063,CAMP_0108,Pix Parcelado,Pós-Pix Transacional,Especial sem Seguro,2026-08-13 18:08:15.312518,0.0,40.257137078333336,0.09159162710027226,0
sess_018418,nrpess_023367,2026-08-21 08:49:00.386402,campo_unico,76.74248905171056,Varejo,Muito Engajado,1406.22,2832.94,19,5,0.746,CAMP_0109,Seguro Pix,Pós-Pix Transacional,Alta Renda Pix,2026-08-20 13:35:20.332305,1.0,19.227792804722224,0.08365434784993256,0
sess_018419,nrpess_019637,2026-08-13 17:41:42.497344,campo_unico,40.09895727423331,Varejo,Moderado,534.29,2004.63,9,2,0.355,CAMP_0109,Seguro Pix,Banner Home,Geral App,2026-08-11 01:47:41.975747,0.0,63.90014488805556,0.016090567186479027,0
